"llaveho","c_ingxtrab","ingxtrab","c_ingxrnta","ingxrnta","c_ingxinv","ingxinv","c_otrosing","otrosing","ing_total","tipo_ing","destiping"
"0001761121",1,0,0,0,0,0,1,67200,67200,1,"Con Ingreso Positivo"
"0001761131",1,137000,0,0,0,0,0,0,137000,1,"Con Ingreso Positivo"
"0001761141",1,204000,0,0,0,0,1,48000,252000,1,"Con Ingreso Positivo"
"0001761151",1,126000,0,0,0,0,0,0,126000,1,"Con Ingreso Positivo"
"0001761161",1,0,0,0,0,0,1,279000,279000,1,"Con Ingreso Positivo"
"0001761171",1,741200,0,0,0,0,1,10400,751600,1,"Con Ingreso Positivo"
"0001761181",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0001761191",1,106080,0,0,0,0,1,15000,121080,1,"Con Ingreso Positivo"
"0001761201",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001762011",1,168000,0,0,0,0,0,0,168000,1,"Con Ingreso Positivo"
"0001762021",1,54600,0,0,0,0,0,0,54600,1,"Con Ingreso Positivo"
"0001762031",1,348000,0,0,0,0,0,0,348000,1,"Con Ingreso Positivo"
"0001762041",1,93600,0,0,0,0,1,0,93600,1,"Con Ingreso Positivo"
"0001762051",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0001762061",1,24000,0,0,0,0,0,0,24000,1,"Con Ingreso Positivo"
"0001762071",1,2e+05,0,0,0,0,0,0,2e+05,1,"Con Ingreso Positivo"
"0001762081",1,254800,0,0,0,0,0,0,254800,1,"Con Ingreso Positivo"
"0001762091",1,30000,0,0,0,0,1,58500,88500,1,"Con Ingreso Positivo"
"0001762092",1,151200,0,0,0,0,0,0,151200,1,"Con Ingreso Positivo"
"0001762101",1,172800,0,0,0,0,1,40200,213000,1,"Con Ingreso Positivo"
"0001762111",1,52000,0,0,0,0,1,24600,76600,1,"Con Ingreso Positivo"
"0001762121",1,108400,0,0,0,0,0,0,108400,1,"Con Ingreso Positivo"
"0001762131",1,307200,0,0,0,0,0,0,307200,1,"Con Ingreso Positivo"
"0001762141",1,0,0,0,0,0,1,19800,19800,1,"Con Ingreso Positivo"
"0001762151",1,163600,0,0,0,0,0,0,163600,1,"Con Ingreso Positivo"
"0001762161",1,0,0,0,0,0,1,31200,31200,1,"Con Ingreso Positivo"
"0001762171",1,0,0,0,0,0,1,216000,216000,1,"Con Ingreso Positivo"
"0001762181",1,188400,0,0,0,0,0,0,188400,1,"Con Ingreso Positivo"
"0001762201",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001763021",1,128200,0,0,0,0,1,60600,188800,1,"Con Ingreso Positivo"
"0001763031",1,83200,0,0,0,0,1,26000,109200,1,"Con Ingreso Positivo"
"0001763041",1,286000,0,0,0,0,0,0,286000,1,"Con Ingreso Positivo"
"0001763051",1,0,0,0,0,0,1,30000,30000,1,"Con Ingreso Positivo"
"0001764011",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0001764021",1,150800,0,0,0,0,0,0,150800,1,"Con Ingreso Positivo"
"0001764031",1,512400,0,0,0,0,0,0,512400,1,"Con Ingreso Positivo"
"0001764041",1,377000,0,0,0,0,0,0,377000,1,"Con Ingreso Positivo"
"0001764051",1,31200,0,0,0,0,1,30000,61200,1,"Con Ingreso Positivo"
"0001765011",1,108000,0,0,0,0,0,0,108000,1,"Con Ingreso Positivo"
"0001765021",1,392400,0,0,0,0,0,0,392400,1,"Con Ingreso Positivo"
"0001765051",1,263200,0,0,0,0,0,0,263200,1,"Con Ingreso Positivo"
"0001766011",1,1140000,0,0,0,0,1,3e+05,1440000,1,"Con Ingreso Positivo"
"0001766021",1,378720,0,0,0,0,0,0,378720,1,"Con Ingreso Positivo"
"0001766031",1,636000,1,192000,0,0,0,0,828000,1,"Con Ingreso Positivo"
"0001766041",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0001766051",1,288000,0,0,0,0,1,0,288000,1,"Con Ingreso Positivo"
"0001767011",1,636000,0,0,0,0,1,408000,1044000,1,"Con Ingreso Positivo"
"0001767021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001768011",1,57600,0,0,0,0,0,0,57600,1,"Con Ingreso Positivo"
"0001768021",1,100800,0,0,0,0,0,0,100800,1,"Con Ingreso Positivo"
"0001768031",1,0,0,0,0,0,1,31300,31300,1,"Con Ingreso Positivo"
"0001768041",1,210000,0,0,0,0,1,15300,225300,1,"Con Ingreso Positivo"
"0001768051",1,272000,0,0,0,0,0,0,272000,1,"Con Ingreso Positivo"
"0001768061",1,140000,0,0,0,0,1,15000,155000,1,"Con Ingreso Positivo"
"0001768071",1,120000,0,0,0,0,1,30600,150600,1,"Con Ingreso Positivo"
"0001768091",1,5e+05,0,0,0,0,1,720000,1220000,1,"Con Ingreso Positivo"
"0001768101",1,187200,0,0,0,0,1,1000,188200,1,"Con Ingreso Positivo"
"0001768111",1,332000,0,0,0,0,0,0,332000,1,"Con Ingreso Positivo"
"0001768121",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001768131",1,62400,0,0,0,0,1,153300,215700,1,"Con Ingreso Positivo"
"0001768161",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0001768171",1,0,0,0,0,0,1,15300,15300,1,"Con Ingreso Positivo"
"0001768181",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001768191",1,36400,0,0,0,0,0,0,36400,1,"Con Ingreso Positivo"
"0001768201",1,60000,0,0,0,0,1,15300,75300,1,"Con Ingreso Positivo"
"0001769011",1,180000,0,0,1,1040,0,0,181040,1,"Con Ingreso Positivo"
"0001769021",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0001769031",1,336600,0,0,0,0,1,18000,354600,1,"Con Ingreso Positivo"
"0001769051",1,146400,0,0,0,0,0,0,146400,1,"Con Ingreso Positivo"
"0001770021",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001770031",1,0,0,0,0,0,1,273672,273672,1,"Con Ingreso Positivo"
"0001770051",1,97800,0,0,0,0,0,0,97800,1,"Con Ingreso Positivo"
"0001771011",1,226000,0,0,0,0,0,0,226000,1,"Con Ingreso Positivo"
"0001771021",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001771031",1,533200,0,0,0,0,0,0,533200,1,"Con Ingreso Positivo"
"0001771041",1,66000,0,0,0,0,1,26000,92000,1,"Con Ingreso Positivo"
"0001771051",1,20800,0,0,0,0,1,9600,30400,1,"Con Ingreso Positivo"
"0001772011",1,0,0,0,0,0,1,15300,15300,1,"Con Ingreso Positivo"
"0001772021",1,0,0,0,0,0,1,6000,6000,1,"Con Ingreso Positivo"
"0001772031",1,0,0,0,0,0,1,48300,48300,1,"Con Ingreso Positivo"
"0001772051",1,204000,0,0,0,0,0,0,204000,1,"Con Ingreso Positivo"
"0001772061",1,103600,0,0,0,0,0,0,103600,1,"Con Ingreso Positivo"
"0001772071",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0001772081",1,46800,0,0,0,0,1,12000,58800,1,"Con Ingreso Positivo"
"0001772091",1,57200,0,0,0,0,1,1300,58500,1,"Con Ingreso Positivo"
"0001772101",1,113600,0,0,0,0,0,0,113600,1,"Con Ingreso Positivo"
"0001772111",1,93600,0,0,0,0,1,15600,109200,1,"Con Ingreso Positivo"
"0001772121",1,145600,0,0,0,0,1,130000,275600,1,"Con Ingreso Positivo"
"0001772141",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001772151",1,98000,0,0,0,0,0,0,98000,1,"Con Ingreso Positivo"
"0001772161",1,0,0,0,0,0,1,52000,52000,1,"Con Ingreso Positivo"
"0001772171",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001772181",1,70200,0,0,0,0,0,0,70200,1,"Con Ingreso Positivo"
"0001772201",1,62400,0,0,0,0,1,5700,68100,1,"Con Ingreso Positivo"
"0001773021",1,24800,0,0,0,0,0,0,24800,1,"Con Ingreso Positivo"
"0001773031",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001773041",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001773051",1,26000,0,0,0,0,1,26000,52000,1,"Con Ingreso Positivo"
"0001773061",1,0,1,18000,0,0,1,15300,33300,1,"Con Ingreso Positivo"
"0001773071",1,93200,0,0,0,0,1,15600,108800,1,"Con Ingreso Positivo"
"0001773081",1,130000,0,0,0,0,1,3200,133200,1,"Con Ingreso Positivo"
"0001773091",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0001773101",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0001773111",1,124000,0,0,0,0,1,30000,154000,1,"Con Ingreso Positivo"
"0001773121",1,41600,0,0,0,0,1,50000,91600,1,"Con Ingreso Positivo"
"0001773131",1,84000,1,6000,0,0,1,6400,96400,1,"Con Ingreso Positivo"
"0001773141",1,292000,0,0,0,0,1,180000,472000,1,"Con Ingreso Positivo"
"0001773151",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001773161",1,166400,0,0,0,0,1,9600,176000,1,"Con Ingreso Positivo"
"0001773171",1,41600,0,0,0,0,1,24000,65600,1,"Con Ingreso Positivo"
"0001773181",1,93600,0,0,0,0,1,3000,96600,1,"Con Ingreso Positivo"
"0001773191",1,0,0,0,0,0,1,60000,60000,1,"Con Ingreso Positivo"
"0001773201",1,93600,0,0,0,0,1,9600,103200,1,"Con Ingreso Positivo"
"0001774011",1,168000,0,0,0,0,0,0,168000,1,"Con Ingreso Positivo"
"0001774021",1,338000,1,144000,0,0,0,0,482000,1,"Con Ingreso Positivo"
"0001774031",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001774041",1,157600,0,0,0,0,0,0,157600,1,"Con Ingreso Positivo"
"0001774042",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001774051",1,86800,0,0,0,0,0,0,86800,1,"Con Ingreso Positivo"
"0001774061",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001774071",1,145600,0,0,0,0,0,0,145600,1,"Con Ingreso Positivo"
"0001774081",1,36400,0,0,0,0,1,24000,60400,1,"Con Ingreso Positivo"
"0001774091",1,57200,0,0,0,0,0,0,57200,1,"Con Ingreso Positivo"
"0001774092",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0001774101",1,184600,0,0,0,0,0,0,184600,1,"Con Ingreso Positivo"
"0001774111",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001774121",1,291200,1,0,1,0,1,0,291200,1,"Con Ingreso Positivo"
"0001774131",1,60000,0,0,0,0,1,43200,103200,1,"Con Ingreso Positivo"
"0001774141",1,216000,0,0,0,0,1,10400,226400,1,"Con Ingreso Positivo"
"0001774151",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001774161",1,0,0,0,0,0,1,113400,113400,1,"Con Ingreso Positivo"
"0001774171",1,143600,1,48000,0,0,0,0,191600,1,"Con Ingreso Positivo"
"0001774181",1,262600,0,0,0,0,1,1600,264200,1,"Con Ingreso Positivo"
"0001774191",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0001775011",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0001775021",1,0,0,0,0,0,1,18000,18000,1,"Con Ingreso Positivo"
"0001775031",1,234000,0,0,0,0,0,0,234000,1,"Con Ingreso Positivo"
"0001775041",1,202800,0,0,0,0,0,0,202800,1,"Con Ingreso Positivo"
"0001775051",1,222000,0,0,0,0,1,118500,340500,1,"Con Ingreso Positivo"
"0001776011",1,204000,0,0,0,0,0,0,204000,1,"Con Ingreso Positivo"
"0001776021",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001776031",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0001776041",1,54000,0,0,0,0,0,0,54000,1,"Con Ingreso Positivo"
"0001777011",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001777021",1,24000,0,0,0,0,1,15300,39300,1,"Con Ingreso Positivo"
"0001777031",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001777041",1,223600,0,0,0,0,0,0,223600,1,"Con Ingreso Positivo"
"0001777051",1,31200,0,0,0,0,1,2400,33600,1,"Con Ingreso Positivo"
"0001777061",1,189800,0,0,0,0,1,12000,201800,1,"Con Ingreso Positivo"
"0001777081",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0001777091",1,153400,0,0,0,0,1,72600,226000,1,"Con Ingreso Positivo"
"0001777101",1,119600,0,0,0,0,0,0,119600,1,"Con Ingreso Positivo"
"0001777111",1,137800,0,0,0,0,0,0,137800,1,"Con Ingreso Positivo"
"0001777121",1,0,0,0,0,0,1,21300,21300,1,"Con Ingreso Positivo"
"0001777131",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0001777132",1,62400,0,0,0,0,1,25700,88100,1,"Con Ingreso Positivo"
"0001777141",1,93600,0,0,0,0,1,15300,108900,1,"Con Ingreso Positivo"
"0001777151",1,261600,0,0,0,0,1,500,262100,1,"Con Ingreso Positivo"
"0001777161",1,135200,0,0,0,0,0,0,135200,1,"Con Ingreso Positivo"
"0001777171",1,78000,0,0,0,0,1,15300,93300,1,"Con Ingreso Positivo"
"0001777181",1,98800,0,0,0,0,1,15300,114100,1,"Con Ingreso Positivo"
"0001777191",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001777201",1,176800,0,0,0,0,1,2000,178800,1,"Con Ingreso Positivo"
"0001778011",1,16800,0,0,0,0,1,180000,196800,1,"Con Ingreso Positivo"
"0001778021",1,3e+05,1,60000,0,0,0,0,360000,1,"Con Ingreso Positivo"
"0001778051",1,6e+05,0,0,0,0,0,0,6e+05,1,"Con Ingreso Positivo"
"0001779011",1,83200,0,0,0,0,1,5400,88600,1,"Con Ingreso Positivo"
"0001779021",1,471200,1,44400,0,0,0,0,515600,1,"Con Ingreso Positivo"
"0001779031",1,96000,0,0,0,0,1,7800,103800,1,"Con Ingreso Positivo"
"0001779041",1,0,0,0,0,0,1,55800,55800,1,"Con Ingreso Positivo"
"0001780011",1,0,0,0,0,0,1,63300,63300,1,"Con Ingreso Positivo"
"0001781011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001781031",1,118800,0,0,0,0,0,0,118800,1,"Con Ingreso Positivo"
"0001781041",1,0,0,0,0,0,1,30600,30600,1,"Con Ingreso Positivo"
"0001781051",1,186000,0,0,0,0,1,0,186000,1,"Con Ingreso Positivo"
"0001782011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001782021",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0001782031",1,372000,0,0,0,0,0,0,372000,1,"Con Ingreso Positivo"
"0001782041",1,104880,0,0,0,0,0,0,104880,1,"Con Ingreso Positivo"
"0001782051",1,67600,0,0,0,0,1,15000,82600,1,"Con Ingreso Positivo"
"0001782091",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001782101",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0001782111",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0001782121",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0001782131",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001782141",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001782151",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0001782161",1,98400,0,0,0,0,0,0,98400,1,"Con Ingreso Positivo"
"0001782171",1,74400,0,0,0,0,0,0,74400,1,"Con Ingreso Positivo"
"0001782181",1,0,0,0,0,0,1,15000,15000,1,"Con Ingreso Positivo"
"0001782191",1,284000,0,0,0,0,0,0,284000,1,"Con Ingreso Positivo"
"0001782201",1,0,0,0,0,0,1,48000,48000,1,"Con Ingreso Positivo"
"0001783011",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001783021",1,54000,0,0,0,0,1,1500,55500,1,"Con Ingreso Positivo"
"0001783031",1,60000,0,0,0,0,1,72000,132000,1,"Con Ingreso Positivo"
"0001783041",1,0,0,0,0,0,1,60000,60000,1,"Con Ingreso Positivo"
"0001783051",1,48000,0,0,0,0,1,2e+05,248000,1,"Con Ingreso Positivo"
"0001783071",1,104000,0,0,0,0,1,87800,191800,1,"Con Ingreso Positivo"
"0001783081",1,87000,0,0,0,0,1,24800,111800,1,"Con Ingreso Positivo"
"0001783091",1,104000,1,9600,0,0,0,0,113600,1,"Con Ingreso Positivo"
"0001783101",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0001783111",1,272000,0,0,0,0,1,12000,284000,1,"Con Ingreso Positivo"
"0001783121",1,0,0,0,0,0,1,30600,30600,1,"Con Ingreso Positivo"
"0001783131",1,9880,0,0,0,0,0,0,9880,1,"Con Ingreso Positivo"
"0001783141",1,45084,0,0,0,0,1,40800,85884,1,"Con Ingreso Positivo"
"0001783151",1,31200,1,14000,0,0,0,0,45200,1,"Con Ingreso Positivo"
"0001783161",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001783171",1,132800,0,0,0,0,1,78900,211700,1,"Con Ingreso Positivo"
"0001783181",1,24200,0,0,0,0,0,0,24200,1,"Con Ingreso Positivo"
"0001783191",1,0,0,0,0,0,1,36000,36000,1,"Con Ingreso Positivo"
"0001783201",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001784021",1,15600,0,0,0,0,0,0,15600,1,"Con Ingreso Positivo"
"0001784031",1,0,0,0,0,0,1,6000,6000,1,"Con Ingreso Positivo"
"0001784041",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0001784071",1,26000,0,0,0,0,0,0,26000,1,"Con Ingreso Positivo"
"0001784081",1,0,0,0,0,0,1,16200,16200,1,"Con Ingreso Positivo"
"0001784091",1,18200,0,0,0,0,1,94500,112700,1,"Con Ingreso Positivo"
"0001784101",1,0,0,0,0,0,1,5000,5000,1,"Con Ingreso Positivo"
"0001784111",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0001784121",1,52000,0,0,0,0,1,36000,88000,1,"Con Ingreso Positivo"
"0001784131",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001784141",1,15600,0,0,0,0,0,0,15600,1,"Con Ingreso Positivo"
"0001784151",1,54600,0,0,0,0,0,0,54600,1,"Con Ingreso Positivo"
"0001784161",1,62400,0,0,0,0,1,24000,86400,1,"Con Ingreso Positivo"
"0001784171",1,93600,0,0,0,0,1,11000,104600,1,"Con Ingreso Positivo"
"0001784181",1,702000,0,0,0,0,1,47300,749300,1,"Con Ingreso Positivo"
"0001784201",1,62400,1,10000,0,0,1,49300,121700,1,"Con Ingreso Positivo"
"0001785011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001785021",1,90400,0,0,0,0,1,15360,105760,1,"Con Ingreso Positivo"
"0001785031",1,60000,0,0,0,0,1,15250,75250,1,"Con Ingreso Positivo"
"0001785041",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0001785051",1,66000,0,0,0,0,0,0,66000,1,"Con Ingreso Positivo"
"0001785061",1,98800,0,0,0,0,1,15000,113800,1,"Con Ingreso Positivo"
"0001785071",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0001785081",1,62400,0,0,0,0,1,15000,77400,1,"Con Ingreso Positivo"
"0001785091",1,75400,0,0,0,0,0,0,75400,1,"Con Ingreso Positivo"
"0001785101",1,26000,0,0,0,0,0,0,26000,1,"Con Ingreso Positivo"
"0001785111",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001785121",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001785131",1,95400,0,0,0,0,0,0,95400,1,"Con Ingreso Positivo"
"0001785141",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001785151",1,23600,0,0,0,0,1,33600,57200,1,"Con Ingreso Positivo"
"0001785161",1,12000,0,0,0,0,1,32000,44000,1,"Con Ingreso Positivo"
"0001785171",1,124800,0,0,0,0,1,24300,149100,1,"Con Ingreso Positivo"
"0001785181",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0001785191",1,108800,0,0,0,0,0,0,108800,1,"Con Ingreso Positivo"
"0001785201",1,130000,0,0,0,0,1,26000,156000,1,"Con Ingreso Positivo"
"0001786011",1,286000,0,0,1,12000,1,109200,407200,1,"Con Ingreso Positivo"
"0001786021",1,52000,0,0,0,0,1,50000,102000,1,"Con Ingreso Positivo"
"0001786031",1,65000,0,0,0,0,0,0,65000,1,"Con Ingreso Positivo"
"0001786041",1,48000,0,0,0,0,1,16000,64000,1,"Con Ingreso Positivo"
"0001786071",1,336000,0,0,0,0,1,20800,356800,1,"Con Ingreso Positivo"
"0001786101",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0001786102",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001786111",1,202400,0,0,0,0,0,0,202400,1,"Con Ingreso Positivo"
"0001786121",1,216000,0,0,0,0,0,0,216000,1,"Con Ingreso Positivo"
"0001786131",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0001786141",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001786151",1,158400,0,0,0,0,0,0,158400,1,"Con Ingreso Positivo"
"0001786161",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001786171",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001786191",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001786201",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001787011",1,206400,0,0,0,0,0,0,206400,1,"Con Ingreso Positivo"
"0001787021",1,432000,0,0,0,0,1,42600,474600,1,"Con Ingreso Positivo"
"0001787031",1,144000,0,0,0,0,1,58800,202800,1,"Con Ingreso Positivo"
"0001787051",1,130000,0,0,0,0,1,244000,374000,1,"Con Ingreso Positivo"
"0001788011",1,276000,0,0,0,0,1,32400,308400,1,"Con Ingreso Positivo"
"0001788021",1,216400,0,0,0,0,1,72000,288400,1,"Con Ingreso Positivo"
"0001788031",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0001788041",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0001788051",1,288000,0,0,0,0,1,76800,364800,1,"Con Ingreso Positivo"
"0001789011",1,0,0,0,0,0,1,246600,246600,1,"Con Ingreso Positivo"
"0001789021",1,432800,1,0,0,0,0,0,432800,1,"Con Ingreso Positivo"
"0001789041",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0001789051",1,0,0,0,0,0,1,36000,36000,1,"Con Ingreso Positivo"
"0001790011",1,156000,0,0,0,0,1,30000,186000,1,"Con Ingreso Positivo"
"0001790021",1,202800,0,0,0,0,0,0,202800,1,"Con Ingreso Positivo"
"0001790031",1,104000,0,0,0,0,1,26000,130000,1,"Con Ingreso Positivo"
"0001790041",1,216000,0,0,0,0,1,44100,260100,1,"Con Ingreso Positivo"
"0001790051",1,88400,0,0,0,0,0,0,88400,1,"Con Ingreso Positivo"
"0001791011",1,0,0,0,0,0,1,52000,52000,1,"Con Ingreso Positivo"
"0001791021",1,64800,0,0,0,0,0,0,64800,1,"Con Ingreso Positivo"
"0001791031",1,111600,0,0,0,0,0,0,111600,1,"Con Ingreso Positivo"
"0001791051",1,240000,0,0,0,0,1,444000,684000,1,"Con Ingreso Positivo"
"0001792021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001792041",1,405200,0,0,0,0,0,0,405200,1,"Con Ingreso Positivo"
"0001793011",1,201600,0,0,0,0,0,0,201600,1,"Con Ingreso Positivo"
"0001793021",1,19200,0,0,0,0,1,2000,21200,1,"Con Ingreso Positivo"
"0001793031",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0001793041",1,146000,0,0,0,0,0,0,146000,1,"Con Ingreso Positivo"
"0001793051",1,209600,0,0,0,0,0,0,209600,1,"Con Ingreso Positivo"
"0001794011",1,48600,0,0,0,0,0,0,48600,1,"Con Ingreso Positivo"
"0001794021",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0001794031",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0001794041",1,288000,0,0,0,0,0,0,288000,1,"Con Ingreso Positivo"
"0001794051",1,229740,0,0,0,0,0,0,229740,1,"Con Ingreso Positivo"
"0001795011",1,6e+05,0,0,0,0,1,45000,645000,1,"Con Ingreso Positivo"
"0001795021",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001795031",1,516000,0,0,0,0,1,195000,711000,1,"Con Ingreso Positivo"
"0001795041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001795051",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0001796011",1,0,0,0,0,0,1,20000,20000,1,"Con Ingreso Positivo"
"0001796031",1,288000,0,0,0,0,1,52000,340000,1,"Con Ingreso Positivo"
"0001796041",1,0,0,0,0,0,1,120000,120000,1,"Con Ingreso Positivo"
"0001796051",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0001797011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001797021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0001797041",1,148800,0,0,0,0,1,56600,205400,1,"Con Ingreso Positivo"
"0001797051",1,840000,0,0,0,0,0,0,840000,1,"Con Ingreso Positivo"
"0001798011",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0001798021",1,314800,0,0,0,0,1,15000,329800,1,"Con Ingreso Positivo"
"0001798031",1,130000,0,0,0,0,1,42000,172000,1,"Con Ingreso Positivo"
"0001798041",1,203200,0,0,0,0,0,0,203200,1,"Con Ingreso Positivo"
"0001798051",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0001799011",1,187200,0,0,0,0,0,0,187200,1,"Con Ingreso Positivo"
"0001799021",1,222400,0,0,0,0,1,60000,282400,1,"Con Ingreso Positivo"
"0001799031",1,118560,0,0,0,0,0,0,118560,1,"Con Ingreso Positivo"
"0001799041",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0001799051",1,161200,0,0,0,0,0,0,161200,1,"Con Ingreso Positivo"
"0001800011",1,171600,0,0,0,0,1,18000,189600,1,"Con Ingreso Positivo"
"0001800021",1,239200,0,0,0,0,1,12000,251200,1,"Con Ingreso Positivo"
"0001800031",1,0,0,0,0,0,1,63600,63600,1,"Con Ingreso Positivo"
"0001800041",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0001800051",1,166400,0,0,0,0,1,4000,170400,1,"Con Ingreso Positivo"
"0001801011",1,134400,0,0,0,0,0,0,134400,1,"Con Ingreso Positivo"
"0001801021",1,182000,0,0,0,0,1,48000,230000,1,"Con Ingreso Positivo"
"0001801041",1,0,0,0,0,0,1,108000,108000,1,"Con Ingreso Positivo"
"0001801051",1,264000,0,0,0,0,0,0,264000,1,"Con Ingreso Positivo"
